URL,used
https://movie.douban.com/subject/24750534/,0
https://movie.douban.com/subject/1304585/,0
https://movie.douban.com/subject/26575103/,0
https://movie.douban.com/subject/1293530/,0
https://movie.douban.com/subject/24721493/,0
https://movie.douban.com/subject/1307323/,0
https://movie.douban.com/subject/1294833/,0
https://movie.douban.com/subject/1291581/,0
https://movie.douban.com/subject/1293531/,0
https://movie.douban.com/subject/25814707/,0
https://movie.douban.com/subject/1308747/,0
https://movie.douban.com/subject/2297265/,0
https://movie.douban.com/subject/24875534/,0
https://movie.douban.com/subject/1766086/,0
https://movie.douban.com/subject/1325958/,0
https://movie.douban.com/subject/6080775/,0
https://movie.douban.com/subject/1297018/,0
https://movie.douban.com/subject/3025447/,0
https://movie.douban.com/subject/20505982/,0
https://movie.douban.com/subject/26688480/,0
https://movie.douban.com/subject/4822848/,0
https://movie.douban.com/subject/3078609/,0
https://movie.douban.com/subject/3993588/,0
https://movie.douban.com/subject/1401524/,0
https://movie.douban.com/subject/26628357/,0
https://movie.douban.com/subject/1763134/,0
https://movie.douban.com/subject/25911694/,0
https://movie.douban.com/subject/1292444/,0
https://movie.douban.com/subject/1300498/,0
https://movie.douban.com/subject/1306809/,0
https://movie.douban.com/subject/1308076/,0
https://movie.douban.com/subject/26588314/,0
https://movie.douban.com/subject/1308570/,0
https://movie.douban.com/subject/1301459/,0
https://movie.douban.com/subject/1767042/,0
https://movie.douban.com/subject/25954475/,0
https://movie.douban.com/subject/1949312/,0
https://movie.douban.com/subject/11624706/,0
https://movie.douban.com/subject/1305903/,0
https://movie.douban.com/subject/3094909/,0
https://movie.douban.com/subject/1291584/,0
https://movie.douban.com/subject/1465829/,0
https://movie.douban.com/subject/24815950/,0
https://movie.douban.com/subject/6082518/,0
https://movie.douban.com/subject/3550132/,0
https://movie.douban.com/subject/1292271/,0
https://movie.douban.com/subject/4824512/,0
https://movie.douban.com/subject/1298898/,0
https://movie.douban.com/subject/20326665/,0
https://movie.douban.com/subject/25662337/,0
https://movie.douban.com/subject/1291824/,0
https://movie.douban.com/subject/25890005/,0
https://movie.douban.com/subject/10757577/,0
https://movie.douban.com/subject/3732780/,0
https://movie.douban.com/subject/1306505/,0
https://movie.douban.com/subject/26354572/,0
https://movie.douban.com/subject/3279080/,0
https://movie.douban.com/subject/1945336/,0
https://movie.douban.com/subject/1309052/,0
https://movie.douban.com/subject/4881607/,0
https://movie.douban.com/subject/1304970/,0
https://movie.douban.com/subject/1309059/,0
https://movie.douban.com/subject/25745752/,0
https://movie.douban.com/subject/26639958/,0
https://movie.douban.com/subject/2998373/,0
https://movie.douban.com/subject/1294371/,0
https://movie.douban.com/subject/1296909/,0
https://movie.douban.com/subject/1292329/,0
https://movie.douban.com/subject/21817627/,0
